Time,Voltage,Charge,Temperature
735979.111096276,3.5287817,84.7775637405716,39.876675
735979.111154146,3.5291026,84.836013060941,39.8517
735979.111212017,3.5290222,84.894456548236,39.864166
735979.111269887,3.5291426,84.9529139651626,39.889141
735979.111327757,3.5290222,85.0113755795472,39.814266
735979.111385628,3.5291026,85.0698336937328,39.876675
735979.111443498,3.5294635,85.1282883632182,39.8517
735979.111501368,3.5295837,85.1867449354378,39.814266
735979.111559239,3.5294635,85.2452048257443,39.876675
735979.111617109,3.5295436,85.3036638626594,39.914112
735979.11167498,3.5295436,85.3621281151612,39.8517
735979.11173285,3.5297441,85.4206015344021,39.814266
735979.11179072,3.5298645,85.4790722981612,39.8517
735979.111848591,3.5298645,85.5375442968469,39.8517
735979.111906461,3.5298243,85.5960135636947,39.839233
735979.111964331,3.5300248,85.6544799634873,39.826733
735979.112022202,3.5303457,85.7129501982257,39.914112
735979.112080072,3.5299447,85.7714173663904,39.889141
735979.112137942,3.5303857,85.8298772948527,39.839233
735979.112195813,3.5306666,85.8883358859956,39.889141
735979.112253683,3.5306263,85.9467797617992,39.814266
735979.112311553,3.5305061,86.0052273112749,39.826733
735979.112369424,3.5307066,86.0636782603045,39.814266
735979.112427294,3.5306666,86.1221246528449,39.864166
735979.112485165,3.5308671,86.1805723202246,39.864166
735979.112543035,3.5310273,86.2390227280894,39.914112
735979.112600905,3.5311878,86.2974748028065,39.889141
735979.112658776,3.5311477,86.3559230494817,39.814266
735979.112716646,3.5311077,86.4143682573673,39.8517
735979.112774516,3.5313482,86.4728099789418,39.876675
735979.112832387,3.5314283,86.5312487553804,39.8517
735979.112890257,3.5311878,86.589692372744,39.876675
735979.112948127,3.5315888,86.6481444786743,39.876675
735979.113005998,3.5316288,86.7065985584307,39.789291
735979.113063868,3.5316288,86.7650472700143,39.8517
735979.113121738,3.5319498,86.8234938065091,39.839233
735979.113179609,3.5319097,86.881937267798,39.864166
735979.113237479,3.5318294,86.940378642448,39.826733
735979.11329535,3.5321903,86.9988311923992,39.876675
735979.11335322,3.5322304,87.0572895962038,39.826733
735979.11341109,3.5321102,87.115745592559,39.839233
735979.113468961,3.5323107,87.1741920770034,39.914112
735979.113526831,3.5324712,87.2326373716198,39.814266
735979.113584701,3.5323107,87.2910801095788,39.901646
735979.113642572,3.5325913,87.3495182911254,39.826733
735979.113700442,3.5326314,87.4079577145196,39.839233
735979.113758312,3.532872,87.4663964354931,39.901646
735979.113816183,3.5329123,87.5248304455755,39.8517
735979.113874053,3.5330324,87.5832583572093,39.876675
735979.113931923,3.5329924,87.64168665391,39.801758
735979.113989794,3.5330725,87.7001212970536,39.839233
735979.114047664,3.5329523,87.7585480119345,39.76432
735979.114105535,3.5333934,87.8169840617472,39.8517
735979.114163405,3.5333533,87.8754256289618,39.914112
735979.114221275,3.533674,87.9338624696955,39.8517
735979.114279146,3.533273,87.9922984085276,39.864166
735979.114337016,3.5335138,88.0507364287105,39.876675
735979.114394886,3.5339148,88.109178094803,39.814266
735979.114452757,3.5338345,88.167615275496,39.8517
735979.114510627,3.5339549,88.2260592276262,39.914112
735979.114568497,3.5337944,88.284503929058,39.839233
735979.114626368,3.5338345,88.3429418521413,39.839233
735979.114684238,3.5342755,88.401376250743,39.876675
735979.114742108,3.5342355,88.4598210285049,39.826733
735979.114799979,3.5343959,88.5182719081574,39.814266
735979.114857849,3.5342755,88.5767295227753,39.839233
735979.114915719,3.5343959,88.6351852902138,39.864166
735979.11497359,3.5346365,88.6936354031952,39.889141
735979.11503146,3.5346365,88.752089718867,39.864166
735979.115089331,3.5347569,88.8105480637171,39.8517
735979.115147201,3.534837,88.8690034946279,39.889141
735979.115205071,3.5347168,88.9274580531327,39.801758
735979.115262942,3.5348771,88.9859181515423,39.889141
735979.115320812,3.5348771,89.0443791449426,39.776787
735979.115378682,3.5349975,89.1028369659874,39.826733
735979.115436553,3.5351579,89.1612946205112,39.926579
735979.115494423,3.5351579,89.2197438350176,39.814266
735979.115552293,3.5354786,89.2781865938833,39.814266
735979.115610164,3.5353985,89.3366352881108,39.889141
735979.115668034,3.5356791,89.3950844558224,39.839233
735979.115725904,3.5358396,89.453532640057,39.876675
735979.115783775,3.5357594,89.511974323468,39.839233
735979.115841645,3.5356791,89.570417795131,39.889141
735979.115899516,3.536,89.6288712261833,39.876675
735979.115957386,3.5360801,89.6873248497678,39.826733
735979.116015256,3.5361605,89.7457770857752,39.826733
735979.116073127,3.5361204,89.8042320327852,39.889141
735979.116130997,3.5360401,89.862688110667,39.801758
735979.116188867,3.5366015,89.9211472447119,39.8517
735979.116246738,3.5364811,89.9795889766723,39.801758
735979.116304608,3.5364811,90.038024294532,39.864166
735979.116362478,3.5366015,90.0964529173477,39.864166
735979.116420349,3.5364811,90.154879691177,39.876675
735979.116478219,3.5365212,90.2133124628382,39.876675
735979.116536089,3.5370426,90.27175805753,39.839233
735979.11659396,3.5369222,90.3302031717631,39.789291
735979.11665183,3.5370026,90.3886505460286,39.8517
735979.116709701,3.5372031,90.4470937870187,39.826733
735979.116767571,3.5368822,90.5055397234005,39.814266
735979.116825441,3.5372832,90.5639778840868,39.814266
735979.116883312,3.5370426,90.6224033830378,39.839233
735979.116941182,3.5373635,90.680833101993,39.839233
735979.116999052,3.5376041,90.7392701560994,39.889141
735979.117056923,3.5375237,90.7977215595575,39.814266
735979.117114793,3.5376441,90.8561702953979,39.801758
735979.117172663,3.5378847,90.9146156264462,39.789291
735979.117230534,3.5378447,90.9730693402596,39.826733
735979.117288404,3.5378447,91.0315251943907,39.826733
735979.117346274,3.5381253,91.089977680177,39.889141
735979.117404145,3.5381656,91.1484349895326,39.814266
735979.117462015,3.5382457,91.2068862958878,39.901646
735979.117519886,3.5383661,91.2653332001186,39.889141
735979.117577756,3.5382457,91.3237819359586,39.901646
735979.117635626,3.5387268,91.3822439665325,39.826733
735979.117693497,3.5383661,91.4406981520912,39.826733
735979.117751367,3.5387268,91.4991499614276,39.914112
735979.117809237,3.5387268,91.5576025616709,39.801758
735979.117867108,3.5386467,91.6160494034332,39.789291
735979.117924978,3.5389273,91.6744947032468,39.864166
735979.117982848,3.5388472,91.7329469791316,39.8517
735979.118040719,3.5390477,91.7913907456761,39.751854
735979.118098589,3.5392082,91.8498422028865,39.864166
735979.11815646,3.5391681,91.9082939185504,39.839233
735979.11821433,3.5393686,91.9667377058922,39.839233
735979.1182722,3.5392883,92.0251734678044,39.826733
735979.118330071,3.5395288,92.0836112625476,39.864166
735979.118387941,3.5398097,92.1420517959835,39.826733
735979.118445811,3.5396092,92.2005005387616,39.901646
735979.118503682,3.5397294,92.2589464161636,39.876675
735979.118561552,3.5397696,92.3173869028034,39.826733
735979.118619422,3.5400903,92.3758264302408,39.8517
735979.118677293,3.5396893,92.4342656836349,39.826733
735979.118735163,3.5401304,92.4927105845365,39.826733
735979.118793033,3.5399299,92.5511587618422,39.789291
735979.118850904,3.5402908,92.6096118043782,39.889141
735979.118908774,3.5403712,92.6680647636697,39.876675
735979.118966645,3.5403309,92.7265116834843,39.76432
735979.119024515,3.5404513,92.7849587299249,39.826733
735979.119082385,3.5404112,92.8434064216001,39.789291
735979.119140255,3.540772,92.9018583141881,39.8517
735979.119198126,3.540772,92.9603099136626,39.889141
735979.119255996,3.5410128,93.0187460259292,39.839233
735979.119313867,3.5409324,93.0771901081359,39.876675
735979.119371737,3.5407319,93.1356297517761,39.826733
735979.119429607,3.5410528,93.1940683720935,39.789291
735979.119487478,3.5412934,93.2525132070444,39.826733
735979.119545348,3.5413334,93.3109511405097,39.814266
735979.119603218,3.5414939,93.3693934119154,39.939083
735979.119661089,3.541574,93.4278222133428,39.814266
735979.119718959,3.5414138,93.4862511240302,39.8517
735979.119776829,3.5416543,93.5446844871121,39.801758
735979.1198347,3.5420153,93.603124477689,39.864166
735979.11989257,3.5417345,93.6615659512031,39.8517
735979.119950441,3.5420554,93.7200124217995,39.901646
735979.120008311,3.5420153,93.7784636518182,39.864166
735979.120066181,3.541935,93.8369026675734,39.8517
735979.120124052,3.5421355,93.8953476950893,39.901646
735979.120181922,3.5424163,93.9537860604832,39.95155
735979.120239792,3.5420554,94.0122225942344,39.826733
735979.120297663,3.5422559,94.070658165352,39.739349
735979.120355533,3.542336,94.129095602775,39.801758
735979.120413403,3.5425365,94.1875367693395,39.789291
735979.120471274,3.5426569,94.2459818141618,39.839233
735979.120529144,3.542697,94.3044289230495,39.839233
735979.120587014,3.542737,94.3628875749176,39.76432
735979.120644885,3.5429375,94.4213487955336,39.826733
735979.120702755,3.543098,94.4798028059197,39.8517
735979.120760626,3.5432584,94.5382437764307,39.839233
735979.120818496,3.5432985,94.5966824019831,39.814266
735979.120876366,3.5431781,94.6551208800712,39.801758
735979.120934237,3.5434589,94.7135568414306,39.814266
735979.120992107,3.543499,94.7720005368328,39.914112
735979.121049977,3.5433786,94.830433199228,39.839233
735979.121107848,3.5438199,94.888865124486,39.801758
735979.121165718,3.5436995,94.9473031932491,39.889141
735979.121223588,3.5435791,95.0057326902166,39.826733
735979.121281459,3.5438199,95.0641602792211,39.8517
735979.121339329,3.5439,95.1225915661789,39.814266
735979.121397199,3.5440204,95.1810174866271,39.914112
735979.12145507,3.5440204,95.2394357736155,39.876675
735979.12151294,3.544301,95.297863137155,39.826733
735979.121570811,3.544301,95.3562939644507,39.889141
735979.121628681,3.5444212,95.4147188043039,39.826733
735979.121686551,3.544301,95.473125759937,39.814266
735979.121744422,3.5445416,95.531538904219,39.901646
735979.121802292,3.544662,95.589949165752,39.901646
735979.121860162,3.5445015,95.6483547390074,39.814266
735979.121918033,3.5447421,95.7067853581672,39.839233
735979.121975903,3.5447021,95.7652164109507,39.914112
735979.122033773,3.5449426,95.8236501712134,39.814266
735979.122091644,3.5451431,95.8820800792881,39.839233
735979.122149514,3.5450227,95.9405083829305,39.889141
735979.122207384,3.5451832,95.9989297521127,39.876675
735979.122265255,3.5453837,96.0573519903034,39.926579
735979.122323125,3.5453837,96.1157761155581,39.914112
735979.122380996,3.5451832,96.1741962896914,39.864166
735979.122438866,3.5457847,96.2326262202876,39.864166
735979.122496736,3.5457046,96.2910470986008,39.864166
735979.122554607,3.5459051,96.3494735497826,39.826733
735979.122612477,3.5460253,96.4079026062015,39.826733
735979.122670347,3.5461056,96.4663260307301,39.839233
735979.122728218,3.5459852,96.5247428659567,39.826733
735979.122786088,3.5461457,96.5831592259467,39.801758
735979.122843958,3.5460656,96.6415801615051,39.839233
735979.122901829,3.5461857,96.6999966186558,39.876675
735979.122959699,3.5463862,96.7584194794852,39.8517
735979.123017569,3.5465467,96.8168538850304,39.914112
735979.12307544,3.5465467,96.8752787248815,39.814266
735979.12313331,3.5466671,96.9336992129315,39.901646
735979.123191181,3.5466671,96.9921231473904,39.826733
735979.123249051,3.5469077,97.0505374555018,39.801758
735979.123306921,3.5469477,97.108961700437,39.864166
735979.123364792,3.5469477,97.167388625135,39.8517
735979.123422662,3.5468273,97.2258198149873,39.8517
735979.123480532,3.5469878,97.2842555439306,39.814266
735979.123538403,3.5472283,97.3426937011706,39.8517
735979.123596273,3.5474288,97.4011310969992,39.864166
735979.123654143,3.5474691,97.4595639883358,39.864166
735979.123712014,3.5475092,97.517982528586,39.789291
735979.123769884,3.5474691,97.5764077136022,39.914112
735979.123827754,3.5478299,97.6348271019863,39.739349
735979.123885625,3.5476696,97.6932455589741,39.801758
735979.123943495,3.5478702,97.7516772205428,39.801758
735979.124001366,3.5477498,97.8101167133352,39.8517
735979.124059236,3.5481107,97.8685550544022,39.8517
735979.124117106,3.5482712,97.9269872744845,39.801758
735979.124174977,3.5482309,97.9854120102915,39.8517
735979.124232847,3.5485117,98.0438352509624,39.814266
735979.124290717,3.5483913,98.1022662569086,39.814266
735979.124348588,3.5481508,98.1606965309307,39.814266
735979.124406458,3.5487123,98.2191291413228,39.814266
735979.124464328,3.5486319,98.2775622199952,39.801758
735979.124522199,3.5485117,98.3360054991388,39.864166
735979.124580069,3.5487123,98.394458730751,39.8517
735979.124637939,3.5488725,98.4528962201916,39.839233
735979.12469581,3.5491133,98.5113246313595,39.8517
735979.12475368,3.5489929,98.5697501632996,39.889141
735979.12481155,3.5491934,98.6281766041182,39.826733
735979.124869421,3.5493138,98.6866064427583,39.839233
735979.124927291,3.5492735,98.7450161371211,39.864166
735979.124985162,3.5493939,98.8034203470609,39.826733
735979.125043032,3.5495143,98.8618298905717,39.889141
735979.125100902,3.5499153,98.9202252286905,39.814266
735979.125158773,3.5496345,98.978621222404,39.876675
735979.125216643,3.549835,99.0370166506827,39.876675
735979.125274513,3.549875,99.0954026243126,39.901646
735979.125332384,3.5500355,99.1537952202031,39.876675
735979.125390254,3.5500355,99.212178831485,39.76432
735979.125448124,3.5500355,99.2705656532889,39.876675
735979.125505995,3.5501959,99.3289543500454,39.889141
735979.125563865,3.5504766,99.3873450362327,39.839233
735979.125621735,3.5504766,99.4457403604283,39.801758
735979.125679606,3.550597,99.5041374815486,39.8517
735979.125737476,3.5507574,99.5625460571794,39.826733
735979.125795347,3.5506771,99.6209525913696,39.889141
735979.125853217,3.5508375,99.6793650453534,39.8517
735979.125911087,3.5507574,99.7377888289437,39.889141
735979.125968958,3.5509179,99.796210326462,39.826733
735979.126026828,3.5509179,99.854641237038,39.826733
735979.126084698,3.5511184,99.9130532920254,39.889141
735979.126142569,3.5511584,99.9714578783779,39.939083
735979.126200439,3.5513589,100.029856777327,39.826733
735979.126258309,3.5513189,100.088240948821,39.889141
735979.12631618,3.5514791,100.146625465483,39.876675
735979.12637405,3.5515594,100.205020481004,39.826733
735979.12643192,3.5518801,100.263426208584,39.814266
735979.126489791,3.5515995,100.321822321992,39.801758
735979.126547661,3.5517199,100.380225706324,39.814266
735979.126605532,3.5520806,100.438617880734,39.8517
735979.126663402,3.5520005,100.497005293957,39.864166
735979.126721272,3.5520806,100.555400534933,39.889141
735979.126779143,3.552161,100.613785774825,39.814266
735979.126837013,3.5522411,100.672177423681,39.826733
735979.126894883,3.5524015,100.730572451325,39.776787
735979.126952754,3.5524015,100.788970032086,39.8517
735979.127010624,3.5525217,100.84736888945,39.826733
735979.127068494,3.5526421,100.905765216209,39.839233
735979.127126365,3.5526021,100.964161234205,39.76432
735979.127184235,3.5526822,101.022570423829,39.801758
735979.127242105,3.5529227,101.080980792902,39.826733
735979.127299976,3.5529227,101.139381086414,39.864166
735979.127357846,3.5531232,101.197788692488,39.876675
735979.127415717,3.5530832,101.256205146126,39.839233
735979.127473587,3.5534441,101.314618840202,39.801758
735979.127531457,3.5531635,101.373024607706,39.826733
735979.127589328,3.5534041,101.43143166394,39.839233
735979.127647198,3.5534842,101.489839908299,39.864166
735979.127705068,3.5536847,101.548259707767,39.8517
735979.127762939,3.5537651,101.606679262699,39.801758
735979.127820809,3.5538051,101.665095449226,39.839233
735979.127878679,3.5537651,101.723512447489,39.889141
735979.12793655,3.5541661,101.78192579297,39.901646
735979.12799442,3.5539656,101.840339839175,39.876675
735979.128052291,3.5540056,101.898750093807,39.864166
735979.128110161,3.5542862,101.957160927761,39.839233
735979.128168031,3.5542462,102.015574238565,39.826733
735979.128225902,3.5544467,102.073983476784,39.926579
735979.128283772,3.5544467,102.132392881502,39.876675
735979.128341642,3.5546072,102.190807347464,39.8517
735979.128399513,3.5547273,102.249218453718,39.839233
735979.128457383,3.5548878,102.307624491823,39.801758
735979.128515253,3.5549278,102.366027910872,39.889141
735979.128573124,3.5552487,102.424434366958,39.801758
735979.128630994,3.5552487,102.482835780935,39.776787
735979.128688864,3.5551686,102.541240996906,39.839233
735979.128746735,3.5551283,102.599642638093,39.876675
735979.128804605,3.5552888,102.658044546437,39.826733
735979.128862476,3.5552888,102.716454837481,39.8517
735979.128920346,3.5554092,102.774868848971,39.876675
735979.128978216,3.5557299,102.833283580291,39.8517
735979.129036086,3.5558102,102.891697024637,39.8517
735979.129093957,3.5559707,102.950110562615,39.814266
735979.129151827,3.5559707,103.008523845664,39.889141
735979.129209698,3.5560508,103.066941610611,39.839233
735979.129267568,3.5562112,103.125349665903,39.826733
735979.129325438,3.5560107,103.183760361068,39.789291
735979.129383309,3.5563314,103.24216977273,39.826733
735979.129441179,3.5563715,103.300573786648,39.814266
735979.129499049,3.5565319,103.358989184025,39.801758
735979.12955692,3.556572,103.417395470129,39.95155
735979.12961479,3.5564919,103.475797825933,39.901646
735979.12967266,3.5568929,103.534203047076,39.789291
735979.129730531,3.5564919,103.592619320354,39.801758
735979.129788401,3.5566924,103.651027313213,39.839233
735979.129846271,3.5570133,103.709424300806,39.876675
735979.129904142,3.5572138,103.767827390279,39.839233
735979.129962012,3.5573339,103.82623170084,39.814266
735979.130019883,3.5572939,103.884629952877,39.8517
735979.130077753,3.5574543,103.943024727261,39.864166
735979.130135623,3.5578153,104.00142860421,39.864166
735979.130193494,3.557775,104.059835776661,39.826733
735979.130251364,3.557735,104.118232942881,39.789291
735979.130309234,3.557735,104.176635052381,39.826733
735979.130367105,3.5576949,104.235030640238,39.814266
735979.130424975,3.5578954,104.293434213653,39.914112
735979.130482845,3.5580559,104.351849794855,39.8517
735979.130540716,3.5580559,104.410253756787,39.839233
735979.130598586,3.5580559,104.468667358984,39.864166
735979.130656457,3.5580959,104.527078080196,39.8517
735979.130714327,3.5583766,104.585488882907,39.876675
735979.130772197,3.5586574,104.643893580297,39.864166
735979.130830068,3.5585771,104.702287641817,39.839233
735979.130887938,3.558497,104.76069102965,39.8517
735979.130945808,3.5588179,104.819096230014,39.876675
735979.131003679,3.558898,104.877508250349,39.839233
735979.131061549,3.5590985,104.935926591132,39.876675
735979.131119419,3.5590584,104.994335657632,39.789291
735979.13117729,3.559339,105.052751410586,39.801758
735979.13123516,3.5591786,105.111171024502,39.8517
735979.13129303,3.559299,105.169587648144,39.8517
735979.131350901,3.5595796,105.227996875933,39.8517
735979.131408771,3.559339,105.286401982625,39.8517
735979.131466642,3.559339,105.344804981895,39.814266
735979.131524512,3.5595396,105.403203962397,39.876675
735979.131582382,3.5597,105.461603470203,39.876675
735979.131640253,3.5599406,105.520003699544,39.801758
735979.131698123,3.5599005,105.578414556035,39.76432
735979.131755993,3.560101,105.636828022903,39.839233
735979.131813864,3.560061,105.69524926895,39.889141
735979.131871734,3.5605021,105.753667729436,39.8517
735979.131929604,3.560462,105.812071896036,39.801758
735979.131987475,3.5603817,105.870472286637,39.789291
735979.132045345,3.5605021,105.928881713923,39.76432
735979.132103215,3.5607827,105.98729086544,39.801758
735979.132161086,3.5606625,106.045688479164,39.76432
735979.132218956,3.5608227,106.104104332694,39.839233
735979.132276827,3.560863,106.162517646935,39.864166
735979.132334697,3.5610232,106.220941161684,39.876675
735979.132392567,3.5611436,106.27935741937,39.776787
735979.132450438,3.5613441,106.337774294503,39.839233
735979.132508308,3.5613842,106.396194154699,39.826733
735979.132566178,3.5611436,106.454609869461,39.839233
735979.132624049,3.5613041,106.513031443292,39.826733
735979.132681919,3.5615447,106.571444946608,39.864166
735979.132739789,3.5617452,106.629870407427,39.8517
735979.13279766,3.5617852,106.688296577645,39.814266
735979.13285553,3.5620661,106.746712479758,39.8517
735979.1329134,3.5619857,106.805133614803,39.876675
735979.132971271,3.5620661,106.863552014537,39.814266
735979.133029141,3.5621462,106.9219713561,39.814266
735979.133087012,3.5620661,106.980398681493,39.789291
735979.133144882,3.5620258,107.038817233907,39.8517
735979.133202752,3.5624268,107.097230888122,39.826733
735979.133260623,3.5625873,107.155647138872,39.839233
735979.133318493,3.5626676,107.21405975236,39.876675
735979.133376363,3.5624671,107.27247415588,39.801758
735979.133434234,3.5628278,107.330888363368,39.826733
735979.133492104,3.5628278,107.389300645604,39.914112
735979.133549974,3.5630686,107.447711715464,39.8517
735979.133607845,3.5632288,107.506128772703,39.801758
735979.133665715,3.5629883,107.564535929565,39.839233
735979.133723585,3.5632691,107.622941795951,39.814266
735979.133781456,3.5635898,107.681351204141,39.814266
735979.133839326,3.5632691,107.73976142408,39.814266
735979.133897197,3.5636299,107.798171907656,39.876675
735979.133955067,3.5635898,107.856577907574,39.751854
735979.134012937,3.5637102,107.914989943511,39.839233
735979.134070808,3.5639107,107.973391449415,39.876675
735979.134128678,3.5639908,108.031794655116,39.864166
735979.134186548,3.5641913,108.090200261319,39.864166
735979.134244419,3.5640712,108.148614931926,39.826733
735979.134302289,3.5641513,108.207026792665,39.814266
735979.134360159,3.5643518,108.265438327335,39.826733
735979.13441803,3.5645123,108.323841987433,39.864166
735979.1344759,3.564472,108.382257974536,39.814266
735979.13453377,3.5645123,108.440668255173,39.826733
735979.134591641,3.5647929,108.499072085296,39.8517
735979.134649511,3.5647929,108.557476291782,39.814266
735979.134707381,3.5646324,108.615884855315,39.914112
735979.134765252,3.5649133,108.674299597081,39.864166
735979.134823122,3.5650735,108.73272157158,39.876675
735979.134880993,3.5652339,108.791142453375,39.889141
735979.134938863,3.5653944,108.849558067517,39.814266
735979.134996733,3.5653543,108.907977599916,39.8517
735979.135054604,3.5654345,108.966392478692,39.864166
735979.135112474,3.5655549,109.02481470298,39.76432
735979.135170344,3.5655549,109.083232811345,39.8517
735979.135228215,3.565635,109.141649256322,39.8517
735979.135286085,3.5659559,109.200055285752,39.901646
735979.135343955,3.5658755,109.258462057586,39.8517
735979.135401826,3.5659559,109.316868954261,39.826733
735979.135459696,3.5663168,109.375272314319,39.889141
735979.135517566,3.5661964,109.433683285302,39.826733
735979.135575437,3.5663168,109.492096483341,39.901646
735979.135633307,3.5664771,109.55050479706,39.839233
735979.135691178,3.566397,109.608915702074,39.876675
735979.135749048,3.5666375,109.667320000466,39.826733
735979.135806918,3.566798,109.725729066974,39.876675
735979.135864789,3.5667579,109.784144516342,39.8517
735979.135922659,3.5669985,109.84255907248,39.8517
735979.135980529,3.566798,109.900968180619,39.901646
735979.1360384,3.5671589,109.959367846221,39.826733
735979.13609627,3.5672791,110.017770873255,39.901646
735979.13615414,3.567239,110.076169779178,39.789291
735979.136212011,3.5675199,110.134573437604,39.8517
735979.136269881,3.5673995,110.192975115227,39.876675
735979.136327751,3.5676801,110.251376277677,39.889141
735979.136385622,3.5676801,110.309769654084,39.826733
735979.136443492,3.5679209,110.368172499022,39.8517
735979.136501363,3.5680411,110.426570922775,39.864166
735979.136559233,3.5678406,110.484968111525,39.801758
735979.136617103,3.5679209,110.543369456118,39.814266
735979.136674974,3.5683217,110.601769400993,39.8517
735979.136732844,3.5682416,110.660170806294,39.789291
735979.136790714,3.5682416,110.718581768568,39.889141
735979.136848585,3.5687227,110.776998782486,39.8517
735979.136906455,3.5685222,110.835415753034,39.789291
735979.136964325,3.568763,110.893830290111,39.889141
735979.137022196,3.5687227,110.952238446044,39.801758
735979.137080066,3.5688832,111.010651921573,39.826733
735979.137137936,3.5688031,111.069070574569,39.864166
735979.137195807,3.5691237,111.127480919423,39.814266
735979.137253677,3.569164,111.185893578013,39.876675
735979.137311548,3.5692441,111.244305168194,39.864166
735979.137369418,3.5693243,111.30271902879,39.826733
735979.137427288,3.5694447,111.361125807523,39.889141
735979.137485159,3.5696452,111.419534932993,39.839233
735979.137543029,3.5696452,111.477929667496,39.814266
735979.137600899,3.5698457,111.536334347468,39.914112
735979.13765877,3.5698056,111.594745467553,39.814266
735979.13771664,3.5700061,111.653155420384,39.839233
735979.13777451,3.5701263,111.711562854733,39.776787
735979.137832381,3.5700862,111.76996956062,39.826733
735979.137890251,3.5700462,111.828380205494,39.8517
735979.137948121,3.5703671,111.886799553991,39.826733
735979.138005992,3.5705273,111.94522167941,39.901646
735979.138063862,3.5703671,112.003646467227,39.839233
735979.138121733,3.5707278,112.062064532234,39.839233
735979.138179603,3.5707681,112.12048394667,39.914112
735979.138237473,3.5707681,112.178908235024,39.926579
735979.138295344,3.5708082,112.237329236458,39.914112
735979.138353214,3.5710087,112.295742885452,39.876675
735979.138411084,3.5712092,112.354152638814,39.876675
735979.138468955,3.5713294,112.412567762145,39.864166
735979.138526825,3.5710888,112.470980545681,39.839233
735979.138584695,3.5716903,112.529381342179,39.76432
735979.138642566,3.5715299,112.587777047963,39.889141
735979.138700436,3.5714498,112.646177775106,39.814266
735979.138758307,3.5718908,112.704569470787,39.889141
735979.138816177,3.5719709,112.762965875555,39.839233
735979.138874047,3.5718908,112.821378398854,39.826733
735979.138931917,3.5719709,112.879787963164,39.901646
735979.138989788,3.5721314,112.938196077436,39.864166
735979.139047658,3.5721314,112.996597905947,39.8517
735979.139105529,3.5722919,113.055005324702,39.8517
735979.139163399,3.5724523,113.113417334608,39.8517
735979.139221269,3.5724924,113.171831202165,39.876675
735979.13927914,3.5728533,113.230239278292,39.889141
735979.13933701,3.5729735,113.288656847259,39.864166
735979.13939488,3.5729334,113.34707171388,39.8517
735979.139452751,3.5731339,113.405476626319,39.826733
735979.139510621,3.5729735,113.463885351111,39.876675
735979.139568491,3.5730939,113.522299501401,39.801758
735979.139626362,3.5729735,113.580706913215,39.8517
735979.139684232,3.573535,113.639118512084,39.8517
735979.139742102,3.573535,113.69754094105,39.801758
735979.139799973,3.573575,113.755963774129,39.901646
735979.139857843,3.5738559,113.814389403205,39.826733
735979.139915714,3.5738158,113.872808413521,39.826733
735979.139973584,3.5738959,113.931231668104,39.864166
735979.140031454,3.5740163,113.989654310392,39.826733
735979.140089325,3.5740564,114.048074494912,39.826733
735979.140147195,3.573976,114.106484079997,39.876675
735979.140205065,3.5745375,114.164890825795,39.876675
735979.140262936,3.574297,114.22329753167,39.8517
735979.140320806,3.5744574,114.281704997255,39.864166
735979.140378676,3.5745776,114.340112695254,39.901646
735979.140436547,3.574738,114.398522974105,39.964054
735979.140494417,3.5746179,114.456935747237,39.939083
735979.140552288,3.574738,114.515347795327,39.901646
735979.140610158,3.5748584,114.57376512492,39.8517
735979.140668028,3.5752594,114.632188367323,39.8517
735979.140725899,3.5750189,114.690612398924,39.776787
735979.140783769,3.5753396,114.749037500731,39.814266
735979.140841639,3.5753796,114.807459699029,39.839233
735979.14089951,3.5755401,114.86587791321,39.8517
735979.14095738,3.5756605,114.924291423438,39.801758
735979.14101525,3.5756605,114.982706997739,39.8517
735979.141073121,3.5757806,115.041127650573,39.8517
735979.141130991,3.5757406,115.099545457151,39.864166
735979.141188861,3.5761015,115.157966293816,39.8517
735979.141246732,3.5762217,115.216395858399,39.839233
735979.141304602,3.5759411,115.274823785662,39.8517
735979.141362473,3.5761015,115.333250963623,39.76432
735979.141420343,3.5763822,115.391677727012,39.864166
735979.141478213,3.576262,115.45009764791,39.789291
735979.141536084,3.5766227,115.508525755572,39.839233
735979.141593954,3.5767031,115.566962155716,39.8517
735979.141651824,3.5768635,115.625398862914,39.826733
735979.141709695,3.5768635,115.683834258859,39.876675
735979.141767565,3.5772243,115.742260481115,39.901646
735979.141825435,3.577064,115.800685785798,39.864166
735979.141883306,3.5772645,115.859102144063,39.839233
735979.141941176,3.5772243,115.917527290918,39.864166
735979.141999046,3.5775452,115.975957015083,39.864166
735979.142056917,3.5777457,116.034384423744,39.901646
735979.142114787,3.5778258,116.092803628264,39.889141
735979.142172658,3.5777056,116.151224173555,39.789291
735979.142230528,3.5777056,116.209640684436,39.814266
735979.142288398,3.5776656,116.268062813292,39.926579
735979.142346269,3.5778661,116.326485620343,39.789291
735979.142404139,3.5782671,116.384909629395,39.789291
735979.142462009,3.5783472,116.443331361066,39.814266
735979.14251988,3.5785077,116.501753731045,39.789291
735979.14257775,3.5785477,116.560163092442,39.889141
735979.14263562,3.5784676,116.618566114307,39.901646
735979.142693491,3.5786278,116.676971774303,39.8517
735979.142751361,3.5786681,116.7353767769,39.8517
735979.142809231,3.5789087,116.793774572717,39.939083
735979.142867102,3.5792294,116.85217909142,39.8517
735979.142924972,3.5790691,116.910594731592,39.8517
735979.142982843,3.5793898,116.969007358985,39.876675
