Time,Voltage Charge,Voltage Measured,Current Measured,Current Charge,Temperature
2012,4.764,4.03420580773998,1.51271334682329,1.5,27.1010764353322
2020.609,4.764,4.035267329391,1.51059489284972,1.498,27.1081839425658
2029.234,4.769,4.03636792641707,1.51104048984842,1.5,27.1236792747486
2037.906,4.769,4.03676751400852,1.51258780907643,1.5,27.1412778016711
2046.625,4.769,4.03798341481715,1.51269266593826,1.5,27.1508118554185
2055.375,4.769,4.03872775672,1.50817809004712,1.498,27.152888076586
2064.125,4.769,4.03957738780029,1.51253096814234,1.5,27.162979539473
2072.922,4.769,4.04060307615994,1.51171489600158,1.498,27.1784887836579
2081.75,4.769,4.04148222928047,1.51292718232126,1.498,27.1945425097595
2090.609,4.775,4.04215051694799,1.51081648485877,1.5,27.2030413366045
2099.484,4.775,4.04329019600888,1.51207505879251,1.498,27.2192574467435
2108.375,4.775,4.04424801324731,1.512068918338,1.5,27.222189460919
2117.344,4.775,4.0456720567893,1.50756231295181,1.498,27.2382381718989
2126.375,4.775,4.04615816376432,1.50695596395056,1.5,27.2390912371036
2135.344,4.775,4.04668833378611,1.50837203715946,1.498,27.2519581621952
2144.406,4.78,4.04789274608233,1.51023778143014,1.498,27.2649665655625
2153.5,4.78,4.04933167752266,1.51048408000408,1.5,27.2798522226859
2162.594,4.78,4.05011685065486,1.51061906154998,1.498,27.2899944385079
2171.781,4.78,4.05101804533431,1.51055731503083,1.498,27.3043019319599
2181.031,4.785,4.05229859793072,1.50980502341053,1.498,27.313528608355
2190.203,4.785,4.0535821074958,1.51098904360633,1.498,27.3228136265302
2199.453,4.785,4.05438799375901,1.50995957625568,1.5,27.3432228433602
2208.703,4.785,4.0552055998404,1.50905853427582,1.498,27.3459180708857
2218.047,4.785,4.05619609564198,1.50905750931534,1.498,27.3653810796114
2227.422,4.785,4.057194017088,1.51300963575343,1.5,27.3752964101872
2236.797,4.791,4.05845870956452,1.50932856498671,1.498,27.3864561809597
2246.172,4.791,4.05952649794876,1.5077901265847,1.5,27.397099676081
2255.594,4.791,4.06051819466384,1.51204801406542,1.498,27.4039453413301
2265.094,4.791,4.06172350525722,1.50946855955735,1.498,27.4251717270354
2274.641,4.791,4.06289776385212,1.50994537728556,1.5,27.4323926327105
2284.187,4.796,4.06387670199297,1.50960898842855,1.498,27.4478647751668
2293.766,4.796,4.0650566078547,1.50489926786769,1.498,27.4558902804736
2303.391,4.796,4.06639196581102,1.51050055776076,1.5,27.4680726618965
2313.078,4.796,4.06736942247714,1.51014945803864,1.5,27.4804349570661
2322.781,4.802,4.06877784042926,1.51174719362589,1.498,27.4874337894842
2332.469,4.802,4.06968393625719,1.5132862782055,1.5,27.5060431282866
2342.234,4.802,4.07066714477429,1.51108742480544,1.5,27.5232784494585
2352,4.802,4.07244424913923,1.50940921078248,1.5,27.5304601198407
2361.844,4.802,4.07359395956758,1.51010913104601,1.5,27.5448081607583
2371.766,4.807,4.07443297581903,1.51212920977095,1.5,27.5623786267645
2381.656,4.807,4.07616190488514,1.50832666089712,1.5,27.5709194455941
2391.609,4.807,4.0772563301848,1.51113088623828,1.498,27.588428059765
2401.578,4.807,4.07857147275704,1.51225477287412,1.498,27.6004572638508
2411.531,4.812,4.07988400078219,1.50894172788855,1.5,27.6113048917572
2421.578,4.812,4.08095642566566,1.51134132837998,1.5,27.6165640007272
2431.703,4.812,4.08261740995263,1.50866655315486,1.5,27.6275635908163
2441.797,4.812,4.08390966105248,1.51213230485166,1.498,27.6411590224615
2451.922,4.818,4.08505267496778,1.51081531466121,1.498,27.6586667981122
2462.094,4.818,4.08639989079089,1.5105613064752,1.5,27.6686177589101
2472.266,4.818,4.08799495571827,1.50892388346034,1.5,27.6842094539976
2482.578,4.818,4.08839204114412,1.51319529011148,1.5,27.7017761302333
2492.891,4.823,4.09041542697934,1.50957027149583,1.498,27.7145941036785
2503.219,4.823,4.09189150056437,1.5088845482189,1.5,27.7174056584475
2512.937,4.823,4.09308157614636,1.5119361375612,1.5,27.7334853980191
2522.687,4.823,4.09443945979276,1.51155281523286,1.5,27.7398168091858
2532.484,4.829,4.09583435582717,1.51210292891202,1.498,27.7542274668644
2542.219,4.829,4.09718606651182,1.50885966457164,1.5,27.7722090340285
2552.047,4.829,4.0986028256466,1.51097530217648,1.498,27.7824159947378
2561.891,4.829,4.09969551697159,1.50936065379662,1.498,27.8003429857261
2571.859,4.834,4.10153329149599,1.51251193099194,1.5,27.802938872885
2581.75,4.834,4.10297652729883,1.51103867489556,1.5,27.8171117570246
2591.687,4.834,4.10421621777976,1.50997931048795,1.498,27.8333912374182
2601.687,4.834,4.10556535426804,1.51092638737096,1.5,27.8466691348725
2611.734,4.834,4.10723051284817,1.50954387102914,1.5,27.8556995087742
2621.766,4.839,4.10842147662962,1.50882546312734,1.5,27.8692162378886
2631.891,4.839,4.10978149286651,1.50920121757358,1.498,27.8775873415439
2641.969,4.839,4.11142463176339,1.51118738559964,1.5,27.8929695638762
2652.141,4.845,4.1127611766797,1.51199555489779,1.5,27.9124667366849
2662.328,4.845,4.11430048878869,1.50849755903509,1.498,27.9234211535353
2672.531,4.845,4.11584292553599,1.5098488483893,1.5,27.9247452759418
2682.797,4.845,4.1174560371202,1.50653075904506,1.5,27.9489419418484
2693.109,4.85,4.11866209910099,1.50756905803688,1.5,27.9671766647078
2703.437,4.85,4.12022632962848,1.51164603425174,1.5,27.9818358669621
2713.812,4.85,4.12187342170395,1.51036132010564,1.498,27.9871832685775
2724.25,4.85,4.12342286077333,1.51140247290347,1.498,28.0072293556463
2734.703,4.856,4.12486935587374,1.51025246846782,1.498,28.0187794098994
2745.187,4.856,4.12648631025506,1.51331270667131,1.5,28.0344447623264
2755.656,4.856,4.12807706137291,1.51251531510205,1.5,28.0479363946756
2766.203,4.861,4.12967216210429,1.51427509513586,1.5,28.059220306009
2776.812,4.861,4.13126769526098,1.51021090323061,1.5,28.0691806540931
2787.469,4.861,4.13290443296378,1.50493628812562,1.5,28.0899762785643
2798.141,4.866,4.13445753786261,1.51097991716002,1.5,28.0940299328336
2808.844,4.866,4.1360353816509,1.50914090330759,1.5,28.1172353556778
2819.547,4.866,4.13737646454126,1.51140101778439,1.5,28.1174189473746
2830.406,4.872,4.13916982985565,1.51057877678339,1.5,28.1289351235815
2841.203,4.872,4.14074284350545,1.5104374706409,1.5,28.1494161566969
2852.031,4.872,4.14255393409351,1.50976694137614,1.498,28.1663296784633
2862.953,4.877,4.14421441554478,1.50948541890427,1.498,28.1758097698164
2873.953,4.877,4.14558812930318,1.51235551247062,1.5,28.1877921698152
2884.891,4.877,4.14735586776927,1.51122153579238,1.498,28.2004193535182
2895.906,4.877,4.14908773308149,1.51196676425632,1.498,28.2105669185276
2906.953,4.883,4.15093370189969,1.51244334021844,1.5,28.2263533535954
2918.031,4.883,4.15224001909899,1.50999028431929,1.5,28.2392832674983
2929.156,4.883,4.15387535225323,1.51096464580952,1.498,28.260217510103
2940.312,4.888,4.15564039997021,1.51391769017799,1.5,28.2710529417805
2951.547,4.888,4.15730789801923,1.51199929175098,1.5,28.2854702151031
2962.797,4.888,4.15905460849943,1.51143367349448,1.5,28.3079849284158
2974.078,4.888,4.1604903618467,1.5092178643969,1.498,28.3275009937296
2985.375,4.893,4.16222295696106,1.51104881377134,1.498,28.3405961039581
2996.719,4.893,4.16414824856401,1.51186245183761,1.5,28.3533207972756
3008.156,4.899,4.16554005879933,1.51102501649382,1.498,28.3830056681548
3018.875,4.899,4.1672232228969,1.50906170449474,1.498,28.3987201659087
3029.672,4.899,4.16833925275454,1.51272327031681,1.498,28.4213605000319
3040.484,4.899,4.17020680389132,1.51422006943019,1.498,28.4324354486363
3051.375,4.904,4.1716136375139,1.51142219983948,1.498,28.4580834873129
3062.297,4.904,4.17357858564736,1.50938333742578,1.498,28.481790834084
3073.266,4.904,4.17522256998294,1.50814098691262,1.5,28.503636102427
3084.25,4.904,4.17662439806669,1.50952507859944,1.498,28.5159322336092
3095.297,4.91,4.17818179740688,1.5091449777414,1.498,28.5388535800359
3106.344,4.91,4.17963008338404,1.50752492326553,1.5,28.5698347473513
3117.406,4.915,4.18148378753658,1.51008587266096,1.5,28.58932990298
3128.562,4.915,4.1831636631968,1.51113379276459,1.498,28.6184328283431
3139.734,4.915,4.18475978160488,1.50921695720816,1.5,28.6317341404658
3150.969,4.915,4.18649092295382,1.51160996148941,1.5,28.6621778275835
3162.172,4.921,4.18836765724148,1.51298016842931,1.498,28.6898164401914
3173.453,4.921,4.18975001361604,1.51225479164298,1.5,28.7219092184191
3184.766,4.921,4.19144403953584,1.51223202070743,1.498,28.7404977698718
3196.094,4.921,4.19313281483666,1.51106020694987,1.498,28.7702243403186
3207.437,4.926,4.19490886478193,1.51292684300168,1.5,28.7959986856284
3218.906,4.926,4.1963316799164,1.51105710260226,1.5,28.8298663948881
3230.344,4.926,4.19839484343148,1.50921891352569,1.498,28.848608311685
3241.797,4.931,4.20053403940374,1.51077960189731,1.498,28.8771232780517
3253.703,4.931,4.20203241237306,1.50816063491067,1.498,28.9061153779353
3265.375,4.931,4.20337514736241,1.5081428530571,1.496,28.9324482231091
3277.078,4.931,4.20498134386458,1.50525889563144,1.493,28.95575928648
3288.844,4.931,4.20647526082046,1.50203870558828,1.489,28.9956397177091
3300.703,4.926,4.20730984168852,1.48671922342302,1.477,29.0217320878146
3312.547,4.921,4.2079724851361,1.47637263944197,1.464,29.0469637444162
3324.484,4.915,4.20840550985791,1.46130643179135,1.451,29.0755198563265
3336.391,4.91,4.20918044831029,1.44891955265551,1.439,29.1023583743109
3348.359,4.904,4.20969132428354,1.43740229667962,1.426,29.1124023060723
3360.687,4.899,4.21023849569263,1.42322097735001,1.414,29.1224035320452
3372.891,4.893,4.21066294543848,1.41218542568932,1.401,29.1438796357593
3385.109,4.888,4.21127285863323,1.39736681316107,1.388,29.1655029350748
3397.672,4.883,4.21176959757319,1.38726886165164,1.376,29.1725798629539
3410.078,4.872,4.21156016744409,1.36341817479696,1.353,29.1918715615828
3422.547,4.861,4.21094617339305,1.34106572710955,1.331,29.1910162296733
3435.062,4.856,4.21123502558254,1.32817114069576,1.32,29.1958608375745
3447.609,4.85,4.2115538311923,1.31773027853411,1.307,29.2030482334174
3460.203,4.839,4.21119972872551,1.29491987019658,1.285,29.2030182800855
3472.828,4.834,4.21166982663307,1.28053752751111,1.273,29.2004859666725
3485.547,4.829,4.2117964247986,1.26970930004232,1.261,29.2002460895967
3498.234,4.823,4.21265445052708,1.25662649570469,1.248,29.1913780384652
3510.937,4.812,4.21236600717886,1.23557898073946,1.227,29.1817029690141
3523.031,4.802,4.21187044036862,1.2145837337705,1.204,29.1724274416577
3535.141,4.796,4.21196472638336,1.20272243263784,1.191,29.1584337426862
3547.359,4.791,4.21223501798689,1.19137930018592,1.18,29.1325240904844
3559.578,4.785,4.21259674769641,1.17677319741003,1.168,29.125260285598
3571.828,4.775,4.21216712466131,1.15383264384893,1.145,29.1018805677272
3584.125,4.769,4.21227505928258,1.14499846324059,1.134,29.0768417122523
3596.406,4.764,4.21244652822539,1.13210738568251,1.121,29.0479165592434
3608.812,4.758,4.21296747013929,1.12034757149551,1.11,29.0243355282779
3621.594,4.748,4.21214395368934,1.09639235952528,1.088,28.992532506565
3634.203,4.742,4.21261164346073,1.08442099572199,1.077,28.976411152055
3646.812,4.731,4.21208076820055,1.06457011148309,1.057,28.9444703946392
3659.469,4.726,4.21211551981136,1.05379104195586,1.045,28.9110028129301
3672.125,4.721,4.21250058612259,1.04012893148755,1.032,28.8766157771026
3684.797,4.715,4.21248638324925,1.02777189425615,1.021,28.8356906049316
3697.594,4.71,4.21260249652201,1.01339336607754,1.009,28.8106258951063
3710.391,4.704,4.2130163704444,1.00675004148336,0.997,28.7562344135206
3723.25,4.694,4.21209608492576,0.985224293406032,0.977,28.7197056751212
3736.125,4.688,4.21211177329471,0.972259683145166,0.964,28.6845612783675
3749,4.683,4.21211799807197,0.960471420750791,0.954,28.6440265279686
3761.984,4.677,4.21222169531824,0.947325987281346,0.941,28.6188712676882
3774.922,4.672,4.21220117003953,0.935466040197623,0.929,28.5732129909387
3787.953,4.667,4.21217160412735,0.923111353396702,0.918,28.5337996167018
3801.078,4.661,4.21224027162786,0.914801934335707,0.907,28.4941718235398
3814.156,4.656,4.2119613051673,0.900156056596974,0.895,28.449825973642
3827.375,4.65,4.2118621772011,0.891316356720384,0.884,28.4096823295904
3840.547,4.645,4.21195074097834,0.881387529355844,0.873,28.3729398956694
3853.781,4.64,4.21222201525665,0.871427422427951,0.863,28.3387844896085
3867.187,4.634,4.21170948899003,0.85622731620341,0.85,28.3035186244589
3880.75,4.629,4.21169802478823,0.845432727434418,0.839,28.2643666280458
3894.328,4.623,4.21157847292264,0.834614133008517,0.827,28.2235190798911
3908.016,4.618,4.21170462737244,0.824853124467146,0.816,28.1902806873529
3921.734,4.613,4.21124356152019,0.809946450782999,0.805,28.1445205908051
3935.453,4.607,4.21094999587499,0.799940640195303,0.795,28.1117793795226
3949.187,4.596,4.2114885776144,0.789520174575294,0.784,28.0770116482638
3963.047,4.596,4.2106735755481,0.778060148115332,0.773,28.038266435978
3976.906,4.591,4.21059723772978,0.765401729019057,0.761,27.9874017900046
3990.797,4.58,4.21055652871049,0.757658985437127,0.75,27.9645353939914
4004.719,4.58,4.21011888065224,0.744683154217775,0.739,27.9221413495298
4018.109,4.569,4.20982650505046,0.731936392171921,0.728,27.8915546663316
4031.531,4.569,4.20958906314981,0.7224795725184,0.717,27.8635942720618
4044.891,4.564,4.20918857766676,0.714266491860566,0.708,27.8238214903603
4058.281,4.558,4.20954056064209,0.709212720214514,0.706,27.7872366716016
4071.75,4.558,4.21023049571469,0.709898462007946,0.705,27.7595437598533
4085.156,4.548,4.20929292446051,0.688830500459946,0.683,27.7264347291275
4098.766,4.553,4.21000617276502,0.689342335631804,0.683,27.6987844398817
4112.219,4.542,4.20943378944688,0.673089787204409,0.671,27.669001048358
4125.875,4.537,4.20920775771826,0.668403650387385,0.661,27.6410355809726
4139.625,4.531,4.20895372769286,0.653285783745998,0.649,27.6003162931214
4153.328,4.531,4.20920786148189,0.657462066956364,0.649,27.5777795288427
4167.078,4.537,4.21015200030387,0.654566543368356,0.648,27.5385889272096
4180.891,4.526,4.20893816556536,0.634865948281976,0.626,27.5120172843263
4194.766,4.515,4.20836481638787,0.62171237745755,0.617,27.485610623511
4208.734,4.51,4.20799958655728,0.605758510155215,0.606,27.4472085681223
4222.734,4.504,4.20767949744721,0.600007178259332,0.595,27.4233703706864
4236.625,4.51,4.20797334466384,0.599485979770805,0.595,27.3940879279139
4250.641,4.51,4.20854047058542,0.597237004454691,0.593,27.3709148255566
4264.625,4.499,4.20818541170744,0.588055559922263,0.581,27.3467513884703
4278.687,4.494,4.20778848458119,0.574068555984301,0.572,27.3099816477299
4292.875,4.488,4.20719193317928,0.564476434106814,0.561,27.2860352472716
4306.984,4.483,4.2072390897374,0.555465009162054,0.55,27.2626988730927
4320.922,4.477,4.20655762023676,0.542494428537857,0.54,27.2385607524422
4334.953,4.472,4.20597477962982,0.536430694025644,0.53,27.2054451197868
4348.906,4.467,4.20557963194503,0.521596347815111,0.519,27.1882296680941
4362.953,4.461,4.20499677503012,0.512078260411161,0.509,27.155062951809
4377.047,4.456,4.204533626348,0.502777022842542,0.498,27.1235071093562
4391.094,4.456,4.20461185764735,0.502367003917329,0.498,27.1008676458545
4405.281,4.456,4.20490545356557,0.502111260670865,0.497,27.0622938357035
4419.5,4.456,4.20535414371494,0.501209616608591,0.497,27.047456169604
4433.797,4.456,4.20570605676438,0.4974233016575,0.496,27.0139315361607
4448.141,4.45,4.20547163382009,0.491236666669993,0.485,26.996510823115
4462.531,4.445,4.20505781733729,0.478769674773085,0.474,26.971070419867
4476.953,4.44,4.20458378550196,0.467713673866031,0.464,26.943361116574
4491.359,4.44,4.20469789407069,0.464719574776482,0.463,26.9214970009912
4505.797,4.44,4.20513617929023,0.467526693193555,0.463,26.8951575005362
4519.875,4.44,4.20571818583842,0.467608984959235,0.462,26.8786259751922
4534.031,4.434,4.20502178302186,0.455595116781879,0.451,26.8587959176587
4548.219,4.429,4.20459066993788,0.443033754447789,0.441,26.8252890662851
4562.437,4.429,4.20470692343059,0.446733217175229,0.44,26.8026830155405
4576.641,4.429,4.20521178297221,0.443573903948519,0.44,26.7794238287843
4590.875,4.429,4.20542740259619,0.443779614791426,0.439,26.7566920783629
4605.234,4.429,4.20599113356432,0.440944646880098,0.437,26.7346997308603
4619.609,4.423,4.20540285482517,0.428765034410669,0.428,26.7154351925338
4634.047,4.418,4.2050758883508,0.419829377442006,0.417,26.6884329097973
4648.5,4.418,4.20510945696421,0.420656544681105,0.417,26.6688926158846
4663.016,4.418,4.20551569713367,0.418794028491297,0.415,26.6348941117847
4677.609,4.418,4.20607164796752,0.417448816839927,0.415,26.6269439013127
4692.187,4.413,4.20551414016384,0.406708376293104,0.403,26.6017526259708
4706.781,4.413,4.20572475336286,0.40838418704806,0.403,26.5864071370177
4721.437,4.407,4.20513341802786,0.392966742446612,0.392,26.5608353205159
4736.141,4.407,4.20567966270719,0.394328999305114,0.392,26.5519253758373
4750.781,4.402,4.20499378539157,0.384098000558936,0.382,26.5152177174628
4765.453,4.402,4.20521053672215,0.389612736336218,0.382,26.4978738005861
4780.156,4.402,4.20556719649695,0.383058642326249,0.382,26.4769350954554
4795.109,4.396,4.20510805606475,0.37287775926848,0.371,26.4641857363878
4809.984,4.396,4.20530716982278,0.374895491660625,0.371,26.438664016126
4824.953,4.396,4.20564144690522,0.371736126343035,0.369,26.4207877412099
4840.031,4.391,4.20516197615979,0.362026115279034,0.36,26.40771651161
4855.031,4.391,4.20531705818827,0.358014401948992,0.358,26.380769223666
4870.031,4.391,4.20560825097918,0.361784503090293,0.358,26.3608625609333
4885.078,4.386,4.20539045626479,0.348408225963218,0.348,26.3389543295857
4900.203,4.386,4.2052700324785,0.349595515203258,0.348,26.3231195327447
4915.484,4.386,4.20553193103234,0.350143665707588,0.346,26.2897093987467
4930.75,4.386,4.20597372144845,0.345264733165424,0.346,26.2836833452577
4946.125,4.38,4.205676639766,0.337428903730363,0.335,26.264591684514
4961.469,4.375,4.20510354583096,0.327097514179104,0.326,26.2399038439815
4976.812,4.375,4.20481190818578,0.328052854693599,0.326,26.2242554148767
4992.234,4.375,4.20530959362525,0.328610272487946,0.324,26.1981233141924
5007.75,4.375,4.20554548169967,0.324083165199565,0.324,26.1846010017407
5021.953,4.375,4.20582620031509,0.327002505927404,0.323,26.1625419094598
5036.172,4.369,4.20496661966799,0.31352184384493,0.312,26.1461414603966
5050.5,4.369,4.20533696348488,0.31476099107953,0.312,26.1395177409213
5064.906,4.369,4.20558640454053,0.314250514318594,0.312,26.1215313082245
5079.297,4.364,4.20503692924759,0.303980389715955,0.301,26.1031913519371
5093.687,4.364,4.20529912653071,0.302939858192509,0.301,26.0846556207114
5108.047,4.364,4.20523432227425,0.299593967642051,0.301,26.0705787523321
5122.406,4.364,4.20561424753471,0.303564916728644,0.3,26.0539176178807
5136.922,4.359,4.20484372706287,0.291370228704422,0.29,26.0404143973305
5151.406,4.359,4.20511747093218,0.292281636483685,0.29,26.0214238414685
5166,4.359,4.20526686662729,0.290161643130825,0.289,26.0079683265477
5180.656,4.359,4.20546391054096,0.293278668495759,0.289,25.9935546733792
5195.312,4.359,4.20576580659556,0.291432366138655,0.289,25.9746244366898
5209.922,4.359,4.20592247572997,0.290789797210992,0.288,25.9564663419448
5224.578,4.359,4.20644034589204,0.287330580427124,0.288,25.9472345055184
5239.125,4.359,4.20654455447799,0.290527967098465,0.286,25.9280420949634
5253.875,4.359,4.2067693536857,0.288306019830211,0.286,25.9193952169169
5268.734,4.353,4.20625270763137,0.279996890081848,0.276,25.9002946262383
5283.547,4.348,4.2056920304704,0.267589941370377,0.266,25.8879335037753
5298.5,4.348,4.2059586725495,0.263139986233099,0.266,25.8749445110003
5313.437,4.348,4.20583409604053,0.268141007151511,0.265,25.8550600713848
5328.359,4.348,4.20621084062485,0.266426332905738,0.265,25.8470723704418
5343.359,4.348,4.20616273289498,0.270900030524717,0.265,25.8277905399097
5358.437,4.348,4.20642546025426,0.267975234068107,0.263,25.8157372973464
5373.531,4.348,4.20655943319526,0.266227374943586,0.263,25.7991174041813
5388.719,4.342,4.20616704754895,0.257633842983229,0.254,25.7904672242985
5403.953,4.337,4.20523371596639,0.245651456910492,0.243,25.7797096647873
5419.016,4.337,4.20564006284004,0.244520298390359,0.243,25.769802572883
5434.297,4.337,4.2054836070646,0.242647894825959,0.243,25.7514196348467
5449.547,4.337,4.20562005935124,0.243075515157937,0.243,25.7325043150746
5464.953,4.337,4.20593160170858,0.244729837025068,0.242,25.7235426432173
5480.25,4.337,4.20598257058935,0.244969461695742,0.242,25.716874349814
5495.672,4.337,4.20643566174014,0.243897485475077,0.242,25.7003695168689
5511.094,4.337,4.2064719417728,0.245432290975327,0.24,25.6835634085875
5526.547,4.337,4.20691480451878,0.243320720565142,0.24,25.6796204703083
5541.906,4.332,4.20629140485326,0.23101876607395,0.231,25.6691809560025
5557.297,4.332,4.20649367228885,0.233691458172438,0.231,25.6483278858082
5572.922,4.332,4.20670103875169,0.232993697677136,0.229,25.6430576684257
5588.562,4.326,4.20568248569062,0.221963322376296,0.218,25.6439014917984
5604.312,4.321,4.20492564487272,0.212370019422289,0.209,25.6246857668132
5620.016,4.321,4.20493912078859,0.210565727979387,0.209,25.6060631000217
5635.656,4.321,4.20492357918413,0.211603895125762,0.209,25.5961612620018
5651.453,4.321,4.20524249522826,0.210754959303958,0.209,25.5801318409729
5667.375,4.321,4.20536757515465,0.208754056457313,0.209,25.5724142814645
5683.266,4.321,4.20559914483728,0.208844678685862,0.209,25.5621927540055
5699.266,4.321,4.20557669862364,0.210508562101504,0.208,25.5429623158805
5715.156,4.321,4.20584537988025,0.21002789755067,0.208,25.534729934393
5731.234,4.321,4.2057664023628,0.211273230997466,0.208,25.5282433849709
5747.297,4.321,4.20605748991692,0.209812906767552,0.206,25.5157196389194
5763.469,4.321,4.20646397122454,0.210185145656996,0.206,25.5084812543945
5779.656,4.321,4.20666051494966,0.207846209847076,0.206,25.4813718559123
5795.906,4.315,4.20593777107356,0.196290117011782,0.195,25.4779155705417
5812.078,4.31,4.20515041988947,0.185704724259156,0.186,25.4658161145186
5828.375,4.31,4.20517791872782,0.188913397118877,0.186,25.4573671007715
5844.734,4.31,4.2050891262236,0.188845917104718,0.186,25.4463414439712
5861.109,4.31,4.20494903724694,0.188118262873048,0.186,25.4380927824483
5877.547,4.31,4.20546604153775,0.190116695105241,0.186,25.4336529085004
5894.062,4.31,4.20577696884609,0.187305041158734,0.186,25.4125372859319
5910.672,4.31,4.20570434329594,0.186374508424071,0.185,25.404980224622
5927.312,4.31,4.20609372509324,0.186493690781334,0.185,25.3901574204773
5943.75,4.31,4.206097176133,0.188679772313632,0.185,25.3841813709174
5960.375,4.31,4.20633163142672,0.183192115810184,0.183,25.383025872136
5977.062,4.31,4.20637135087354,0.183980348992313,0.183,25.3666905060985
5993.797,4.31,4.20689944638108,0.18196633366754,0.183,25.3558626978069
6010.687,4.305,4.20597985962638,0.175288018942978,0.172,25.3465222828722
6026.359,4.305,4.20556369143519,0.174912521854473,0.172,25.3421712671245
6042.016,4.305,4.20602633707779,0.172561104576166,0.172,25.329490074648
6057.703,4.305,4.2063980601949,0.174051612218127,0.172,25.3215362861385
6073.453,4.305,4.20627534576814,0.172202141907578,0.172,25.3152657516382
6089.281,4.305,4.20640900745641,0.171632669183385,0.172,25.3015551840791
6105.234,4.305,4.2068579663168,0.172478322503681,0.171,25.2946668311412
6121.172,4.299,4.20607817544746,0.159045867318965,0.161,25.2875325841267
6137.125,4.299,4.20617371857892,0.162409254633748,0.161,25.281886761777
6153.141,4.299,4.20634754734705,0.158620360015283,0.161,25.2814723719853
6169.203,4.299,4.20625634038335,0.162493743133533,0.161,25.2659767653982
6185.234,4.299,4.20651150561978,0.162854709050207,0.16,25.260087319004
6201.375,4.299,4.20646253149315,0.160356081166612,0.16,25.2456791142815
6217.594,4.299,4.20719953854066,0.164381678372712,0.16,25.240031126494
6233.812,4.294,4.20604151530767,0.152010341779641,0.151,25.2400491211924
6250.062,4.294,4.2061434404844,0.14919732514089,0.151,25.2301897136391
6266.281,4.294,4.20604358374912,0.150933693957861,0.151,25.2221687168479
6282.703,4.294,4.2062626969222,0.148563633025526,0.151,25.2190918039412
6299.062,4.294,4.20617265498608,0.155475215939329,0.149,25.2025422550281
6315.391,4.294,4.2063515172508,0.147323474294733,0.149,25.1955336332891
6331.812,4.294,4.20647106885753,0.150521168716124,0.149,25.1784999624943
6348.281,4.294,4.20687004726557,0.151269180238902,0.149,25.1710285141974
6364.812,4.288,4.20595228965376,0.140332158302213,0.138,25.1668987412773
6381.469,4.288,4.20562206615281,0.141040748887185,0.14,25.1611200619194
6398.109,4.288,4.20598701364718,0.143150708778461,0.138,25.1542724897007
6414.812,4.288,4.20637224465559,0.140188213749052,0.138,25.1486240980125
6431.516,4.288,4.2062680017304,0.135565564557872,0.138,25.1501334930572
6448.297,4.288,4.20645325104116,0.142498559914516,0.138,25.1352821102965
6465.141,4.288,4.20610208289341,0.140338658362573,0.138,25.1305683961025
6481.891,4.288,4.20663058719659,0.140328670341935,0.137,25.1245503596827
6498.625,4.283,4.20570284812483,0.127089508636178,0.127,25.1154717548467
6515.484,4.283,4.20568956350946,0.128816179906402,0.127,25.1038315649571
6532.453,4.283,4.20564905723119,0.131362012711098,0.127,25.1010306979537
6549.484,4.283,4.20603789694824,0.130730710699177,0.127,25.1054909530249
6566.578,4.283,4.20591916399965,0.125745522281763,0.126,25.091736516599
6583.687,4.283,4.20594317355575,0.128838773888085,0.126,25.0882098013713
6600.937,4.283,4.20645511471192,0.127322144441239,0.126,25.074429577792
6618.094,4.283,4.20626749733393,0.127280944962571,0.126,25.0642837418298
6635.297,4.283,4.20632982538937,0.128455807030584,0.126,25.0579539116366
6652.422,4.283,4.20649585304031,0.129590782372382,0.126,25.0435686200384
6669.734,4.283,4.20656654689494,0.127976236247399,0.126,25.0392688419916
6687.219,4.278,4.20601834828662,0.116513066102545,0.115,25.0272052759636
6704.609,4.278,4.20600899074433,0.117744216206727,0.115,25.0267720877468
6722.062,4.278,4.2060222006054,0.115002104107886,0.115,25.0195790315049
6739.547,4.278,4.2058173766432,0.114863349016471,0.115,25.0173274677483
6757.094,4.278,4.20606844590168,0.118495231879365,0.115,25.0068082612882
6774.75,4.278,4.20597198931229,0.117754618501009,0.115,25.0032929242908
6792.406,4.278,4.20621751627745,0.11588227245641,0.115,25.0033400969595
6810.203,4.278,4.20595933528055,0.113266992190955,0.114,24.9965028558201
6827.75,4.278,4.20665795118197,0.119102153874215,0.114,24.9819902258667
6845.516,4.278,4.20632219574274,0.117208236452475,0.114,24.9797297915014
6863.375,4.278,4.20661885403332,0.11541347417516,0.114,24.9760747791196
6881.312,4.278,4.20686293945484,0.116655078522241,0.114,24.9653798112418
6899.375,4.278,4.20682130229073,0.112272847641438,0.114,24.9686231217583
6917.469,4.278,4.20686064401161,0.116201523762196,0.112,24.9595386996633
6935.484,4.278,4.20720196282084,0.114330588343995,0.112,24.9481214770651
6953.562,4.278,4.20735649261345,0.115244772837067,0.112,24.9416877943464
6971.672,4.278,4.20746329059345,0.113266057445096,0.112,24.9350317674562
6989.516,4.278,4.20754230217292,0.112540307265539,0.112,24.9296667400033
7007.734,4.278,4.20775385255779,0.112033427805983,0.111,24.9347809078362
7024.922,4.272,4.20669504918611,0.102015770563828,0.102,24.9273978961141
7042.156,4.267,4.20629102991224,0.096313645012764,0.092,24.9262611854424
