Time,Voltage,Current,Battery_Temp_degC
1147.316992,3.95091,-0.91135,26.25836
1147.41,3.95091,-0.91135,26.25836
1147.514999,3.95091,-0.91135,26.25836
1147.609999,3.95091,-0.91135,26.25836
1147.716999,3.95091,-0.91053,26.25836
1147.810994,3.95155,-0.91135,26.24715
1147.914001,3.95155,-0.8991,26.24715
1148.007996,3.95155,-0.89665,26.24715
1148.115991,3.95219,-0.89583,26.25836
1148.209,3.95219,-0.89583,26.25836
1148.312993,3.95219,-0.89583,26.25836
1148.413998,3.95219,-0.89502,26.25836
1148.516995,3.95219,-0.89583,26.25836
1148.611,3.95219,-0.89502,26.25836
1148.718,3.95219,-0.89502,26.25836
1148.815998,3.95155,-0.9334,26.25836
1148.908997,3.94769,-1.06406,26.25836
1149.016992,3.9464,-1.09754,26.25836
1149.110997,3.9464,-1.10489,26.25836
1149.208995,3.9464,-1.10815,26.25836
1149.317001,3.9464,-1.10897,26.24715
1149.411991,3.9464,-1.10897,26.24715
1149.517995,3.9464,-1.10897,26.24715
1149.612996,3.9464,-1.10979,26.24715
1149.714001,3.9464,-1.10979,26.24715
1149.817994,3.94383,-1.54341,26.24715
1149.910993,3.93675,-1.55158,26.24715
1150.019994,3.93418,-1.55648,26.24715
1150.116996,3.93354,-1.55729,26.24715
1150.211997,3.93289,-1.55811,26.24715
1150.316995,3.93289,-1.55811,26.24715
1150.411,3.93289,-1.55893,26.24715
1150.518,3.93225,-1.55811,26.25836
1150.611995,3.93225,-1.55893,26.25836
1150.717999,3.93225,-1.55893,26.25836
1150.809992,3.93225,-1.55893,26.25836
1150.915001,3.93225,-1.55893,26.25836
1151.019999,3.93225,-1.55893,26.25836
1151.115,3.93225,-1.55893,26.25836
1151.208994,3.93225,-1.55811,26.25836
1151.313993,3.93225,-1.55893,26.25836
1151.412001,3.93225,-1.55893,26.25836
1151.508993,3.93161,-1.55893,26.25836
1151.615993,3.93161,-1.55811,26.25836
1151.714996,3.93161,-1.55811,26.25836
1151.811998,3.93161,-1.55893,26.25836
1151.910992,3.9271,-1.71898,26.25836
1152.017992,3.92517,-1.77206,26.25836
1152.111997,3.92453,-1.78431,26.25836
1152.218001,3.92453,-1.79003,26.25836
1152.311996,3.92453,-1.79085,26.25836
1152.415998,3.92389,-1.79085,26.25836
1152.507991,3.92389,-1.79166,26.25836
1152.608997,3.92389,-1.79166,26.25836
1152.713995,3.92389,-1.79166,26.25836
1152.808996,3.92067,-2.16404,26.25836
1152.917001,3.91359,-2.22774,26.24715
1153.012998,3.91102,-2.25224,26.24715
1153.107998,3.90973,-2.25959,26.25836
1153.208993,3.90973,-2.26204,26.25836
1153.314998,3.90909,-2.26285,26.25836
1153.408992,3.90909,-2.26285,26.24715
1153.514001,3.90845,-2.26367,26.24715
1153.618999,3.90845,-2.26367,26.25836
1153.710992,3.90845,-2.26367,26.25836
1153.816001,3.9078,-2.26857,26.25836
1153.920999,3.90716,-2.28082,26.25836
1154.016,3.90716,-2.28572,26.25836
1154.111,3.90652,-2.28735,26.25836
1154.209994,3.90652,-2.28735,26.25836
1154.307992,3.90652,-2.28817,26.25836
1154.416993,3.90587,-2.28735,26.25836
1154.508996,3.90587,-2.28817,26.25836
1154.615996,3.90587,-2.28817,26.25836
1154.710997,3.90587,-2.28817,26.25836
1154.818993,3.90716,-2.23999,26.25836
1154.910996,3.91038,-2.12729,26.25836
1155.013993,3.91166,-2.08565,26.25836
1155.117,3.91166,-2.07666,26.25836
1155.209998,3.91166,-2.07421,26.25836
1155.317994,3.91166,-2.0734,26.24715
1155.411999,3.91166,-2.0734,26.24715
1155.509001,3.91166,-2.07258,26.24715
1155.613999,3.91166,-2.07258,26.24715
1155.716,3.91166,-2.07258,26.24715
1155.811001,3.91102,-2.07666,26.24715
1155.918997,3.91102,-2.0832,26.24715
1156.011,3.91102,-2.08483,26.24715
1156.118,3.91102,-2.08565,26.24715
1156.213,3.91102,-2.08565,26.24715
1156.318995,3.91102,-2.08646,26.24715
1156.412999,3.91102,-2.08646,26.25836
1156.519999,3.91038,-2.08646,26.25836
1156.615,3.91038,-2.08565,26.25836
1156.71,3.91038,-2.08565,26.25836
1156.81,3.91038,-2.08891,26.25836
1156.917996,3.90973,-2.0979,26.25836
1157.013992,3.90973,-2.10116,26.25836
1157.112,3.90973,-2.10198,26.25836
1157.216998,3.90973,-2.10198,26.25836
1157.312994,3.90973,-2.10198,26.25836
1157.418999,3.90973,-2.1028,26.25836
1157.511998,3.90973,-2.10198,26.25836
1157.614994,3.90973,-2.10198,26.25836
1157.707993,3.90909,-2.1028,26.25836
1157.809994,3.91038,-2.06441,26.25836
1157.912991,3.91424,-1.92314,26.25836
1158.018,3.91488,-1.89292,26.25836
1158.113996,3.91552,-1.88394,26.25836
1158.218994,3.91552,-1.88068,26.25836
1158.315001,3.91552,-1.87986,26.25836
1158.419999,3.91552,-1.87986,26.25836
1158.508995,3.91552,-1.87986,26.25836
1158.612997,3.91552,-1.87904,26.25836
1158.715994,3.91552,-1.87986,26.25836
1158.810995,3.91552,-1.87904,26.25836
1158.915993,3.92067,-1.70592,26.25836
1159.012,3.92196,-1.66754,26.25836
1159.116998,3.9226,-1.65447,26.25836
1159.211998,3.9226,-1.65039,26.25836
1159.307995,3.9226,-1.64957,26.25836
1159.409,3.9226,-1.64957,26.24715
1159.518997,3.9226,-1.64957,26.24715
1159.618997,3.9226,-1.64876,26.24715
1159.712991,3.9226,-1.64957,26.24715
1159.818,3.92453,-1.58016,26.24715
1159.909993,3.93225,-1.30496,26.24715
1160.014991,3.93547,-1.21268,26.24715
1160.108996,3.93611,-1.18655,26.24715
1160.215,3.93675,-1.17838,26.25836
1160.317997,3.9374,-1.17675,26.25836
1160.41,3.9374,-1.17593,26.24715
1160.512997,3.9374,-1.17593,26.24715
1160.619997,3.9374,-1.17593,26.24715
1160.719001,3.93804,-1.17593,26.24715
1160.814001,3.93804,-1.17267,26.24715
1160.916998,3.93804,-1.16695,26.25836
1161.008991,3.93868,-1.16532,26.25836
1161.109997,3.93868,-1.16532,26.25836
1161.212993,3.93868,-1.16532,26.24715
1161.316996,3.93868,-1.1645,26.24715
1161.409995,3.93868,-1.16532,26.24715
1161.512992,3.93868,-1.1645,26.25836
1161.615999,3.93868,-1.1645,26.25836
1161.709993,3.93933,-1.16532,26.24715
1161.815998,3.9374,-1.238,26.24715
1161.913995,3.93418,-1.34497,26.25836
1162.011993,3.93354,-1.37274,26.25836
1162.109991,3.93289,-1.38335,26.25836
1162.210001,3.93289,-1.38662,26.25836
1162.318992,3.93289,-1.38744,26.25836
1162.414999,3.93289,-1.38744,26.25836
1162.508993,3.93225,-1.38744,26.25836
1162.613992,3.93225,-1.38744,26.25836
1162.719,3.93289,-1.38744,26.26957
1162.812995,3.93547,-0.9236,26.26957
1162.916997,3.94254,-0.92033,26.25836
1163.007995,3.94512,-0.9187,26.25836
1163.112993,3.9464,-0.91706,26.25836
1163.209995,3.9464,-0.91706,26.25836
1163.316995,3.94705,-0.91706,26.25836
1163.414993,3.94705,-0.91706,26.25836
1163.519992,3.94705,-0.91625,26.25836
1163.611995,3.94705,-0.91706,26.25836
1163.714992,3.94769,-0.91706,26.24715
1163.808996,3.94769,-0.91298,26.24715
1163.910997,3.94833,-0.90481,26.24715
1164.016991,3.94833,-0.90236,26.24715
1164.110996,3.94833,-0.90155,26.24715
1164.213993,3.94833,-0.90155,26.25836
1164.309999,3.94833,-0.90155,26.25836
1164.408993,3.94833,-0.90073,26.25836
1164.515993,3.94898,-0.90155,26.25836
1164.611999,3.94898,-0.90155,26.25836
1164.709997,3.94898,-0.90073,26.24715
1164.816997,3.94769,-0.95545,26.24715
1164.912993,3.94447,-1.06487,26.24715
1165.011001,3.94383,-1.10244,26.24715
1165.118001,3.94319,-1.11142,26.24715
1165.208999,3.94319,-1.11387,26.25836
1165.313997,3.94319,-1.11469,26.25836
1165.418996,3.94319,-1.11469,26.25836
1165.513,3.94319,-1.1155,26.25836
1165.608001,3.94319,-1.11469,26.25836
1165.713995,3.94319,-1.11469,26.24715
1165.816992,3.9374,-2.18527,26.24715
1165.910996,3.92003,-2.22611,26.24715
1166.017001,3.91166,-2.25142,26.24715
1166.112997,3.90909,-2.25959,26.24715
1166.208993,3.90845,-2.26204,26.25836
1166.314998,3.9078,-2.26367,26.25836
1166.416999,3.90716,-2.26367,26.25836
1166.508992,3.90716,-2.26449,26.25836
1166.611999,3.90652,-2.26449,26.25836
1166.716001,3.90652,-2.26449,26.24715
1166.809,3.90652,-2.26939,26.24715
1166.913998,3.90523,-2.28327,26.24715
1167.008999,3.90523,-2.28735,26.25836
1167.114993,3.90459,-2.28817,26.25836
1167.215998,3.90459,-2.28899,26.24715
1167.313001,3.90459,-2.28899,26.24715
1167.411994,3.90459,-2.2898,26.24715
1167.508996,3.90394,-2.2898,26.25836
1167.616992,3.90394,-2.2898,26.25836
1167.708995,3.90394,-2.2898,26.25836
1167.811992,3.90201,-2.34778,26.25836
1167.917996,3.89815,-2.48416,26.25836
1168.012001,3.89622,-2.53315,26.25836
1168.119001,3.89558,-2.5454,26.25836
1168.212996,3.89494,-2.5503,26.25836
1168.307996,3.89494,-2.55112,26.25836
1168.417994,3.89494,-2.55112,26.25836
1168.511998,3.89429,-2.55194,26.25836
1168.616997,3.89429,-2.55194,26.25836
1168.713999,3.89429,-2.55194,26.25836
1168.818997,3.89365,-2.55765,26.25836
1168.909995,3.89301,-2.57562,26.25836
1169.016995,3.89301,-2.58134,26.25836
1169.111995,3.89236,-2.58297,26.25836
1169.215998,3.89236,-2.58379,26.25836
1169.32,3.89236,-2.58379,26.25836
1169.415001,3.89236,-2.58379,26.25836
1169.508995,3.89172,-2.5846,26.25836
1169.615,3.89172,-2.58379,26.25836
1169.713993,3.89172,-2.58379,26.25836
1169.812997,3.89172,-2.56255,26.25836
1169.909999,3.89622,-2.41801,26.25836
1170.009999,3.89687,-2.3878,26.25836
1170.119,3.89751,-2.37718,26.25836
1170.219,3.89751,-2.37391,26.25836
1170.314,3.89751,-2.3731,26.25836
1170.419994,3.89687,-2.3731,26.25836
1170.510992,3.89687,-2.3731,26.25836
1170.614994,3.89687,-2.3731,26.25836
1170.708999,3.89687,-2.3731,26.25836
1170.813997,3.89815,-2.32737,26.25836
1170.918996,3.90137,-2.21059,26.25836
1171.013001,3.90266,-2.17221,26.25836
1171.114992,3.9033,-2.15914,26.25836
1171.208996,3.9033,-2.15588,26.25836
1171.313995,3.9033,-2.15424,26.25836
1171.419999,3.9033,-2.15424,26.25836
1171.512998,3.9033,-2.15424,26.25836
1171.617996,3.9033,-2.15424,26.25836
1171.708994,3.9033,-2.15343,26.25836
1171.810995,3.90587,-1.85618,26.25836
1171.916999,3.91295,-1.74348,26.25836
1172.011999,3.91552,-1.70592,26.25836
1172.119995,3.91617,-1.69204,26.25836
1172.214996,3.91681,-1.68877,26.25836
1172.312994,3.91681,-1.68795,26.25836
1172.411001,3.91681,-1.68795,26.25836
1172.516996,3.91745,-1.68795,26.24715
1172.614994,3.91745,-1.68714,26.24715
1172.712991,3.91745,-1.68714,26.24715
1172.810999,3.91745,-1.68714,26.25836
1172.917999,3.91745,-1.68714,26.25836
1173.008001,3.91745,-1.68632,26.25836
1173.110998,3.91745,-1.68714,26.24715
1173.215996,3.91745,-1.68714,26.24715
1173.310001,3.91745,-1.68632,26.24715
1173.415995,3.91745,-1.68632,26.24715
1173.510996,3.91745,-1.68714,26.24715
1173.617,3.91745,-1.68714,26.25836
1173.707997,3.91745,-1.68632,26.25836
1173.812995,3.91745,-1.68632,26.24715
1173.908992,3.91745,-1.68714,26.24715
1174.015992,3.91745,-1.68632,26.24715
1174.110992,3.91745,-1.68632,26.24715
1174.216001,3.91745,-1.68632,26.24715
1174.309995,3.91745,-1.68714,26.24715
1174.413998,3.91745,-1.68632,26.24715
1174.518001,3.91745,-1.68632,26.24715
1174.611995,3.91745,-1.68632,26.25836
1174.720001,3.91745,-1.68632,26.25836
1174.814992,3.9181,-1.68632,26.25836
1174.913,3.91745,-1.68714,26.24715
1175.010997,3.91745,-1.68714,26.24715
1175.112998,3.91745,-1.68714,26.25836
1175.210996,3.91745,-1.68714,26.25836
1175.320994,3.91745,-1.68714,26.25836
1175.409999,3.91745,-1.68714,26.24715
1175.515994,3.9181,-1.68714,26.24715
1175.608993,3.91745,-1.68714,26.24715
1175.711999,3.91745,-1.68714,26.24715
1175.814996,3.91745,-1.68714,26.24715
1175.907995,3.91745,-1.68714,26.25836
1176.013999,3.91745,-1.68632,26.25836
1176.109,3.91745,-1.68714,26.25836
1176.214994,3.91745,-1.68714,26.25836
1176.311996,3.91745,-1.68714,26.25836
1176.407992,3.91745,-1.68714,26.25836
1176.513997,3.91745,-1.68714,26.25836
1176.617999,3.91745,-1.68714,26.25836
1176.711994,3.91745,-1.68714,26.25836
1176.815997,3.91874,-1.64059,26.25836
1176.909991,3.9226,-1.50911,26.25836
1177.016991,3.92389,-1.46502,26.25836
1177.11,3.92453,-1.45277,26.25836
1177.210996,3.92517,-1.44868,26.24715
1177.315994,3.92517,-1.44705,26.24715
1177.410994,3.92517,-1.44705,26.24715
1177.517994,3.92517,-1.44705,26.24715
1177.611999,3.92517,-1.44705,26.24715
1177.710993,3.92517,-1.44705,26.25836
1177.818999,3.92517,-1.44542,26.25836
1177.910992,3.92517,-1.44297,26.25836
1178.009,3.92517,-1.44215,26.24715
1178.116,3.92517,-1.44215,26.24715
1178.208999,3.92517,-1.44215,26.24715
1178.313001,3.92517,-1.44133,26.24715
1178.414992,3.92582,-1.44215,26.24715
1178.514992,3.92582,-1.44133,26.24715
1178.617999,3.92582,-1.44133,26.24715
1178.712999,3.92582,-1.44052,26.24715
1178.815996,3.92582,-1.4397,26.24715
1178.911992,3.92582,-1.43725,26.24715
1179.017996,3.92582,-1.43643,26.24715
1179.11,3.92582,-1.43643,26.25836
1179.217,3.92582,-1.43643,26.25836
1179.312996,3.92582,-1.43562,26.25836
1179.419,3.92582,-1.43562,26.25836
1179.512995,3.92582,-1.43643,26.25836
1179.616997,3.92582,-1.43643,26.25836
1179.716001,3.92582,-1.43562,26.25836
1179.818998,3.92453,-1.48625,26.25836
1179.912993,3.92131,-1.61037,26.25836
1180.008999,3.92003,-1.65121,26.25836
1180.114993,3.91938,-1.66427,26.25836
1180.213997,3.91938,-1.66672,26.25836
1180.313996,3.91938,-1.66754,26.25836
1180.414991,3.91874,-1.66835,26.25836
1180.510998,3.91874,-1.66835,26.25836
1180.608996,3.91874,-1.66835,26.25836
1180.717997,3.91874,-1.66835,26.25836
1180.810996,3.91874,-1.66835,26.25836
1180.914999,3.91359,-1.84719,26.25836
1181.010995,3.91231,-1.88558,26.25836
1181.113992,3.91166,-1.90191,26.25836
1181.217995,3.91166,-1.90517,26.25836
1181.312995,3.91102,-1.90599,26.25836
1181.409997,3.91102,-1.90681,26.25836
1181.516997,3.91102,-1.90681,26.24715
1181.607994,3.91102,-1.90681,26.24715
1181.710991,3.91102,-1.90762,26.24715
1181.807993,3.91102,-1.90844,26.24715
1181.909994,3.91038,-1.91334,26.24715
1182.015999,3.91038,-1.91416,26.24715
1182.110999,3.91038,-1.91497,26.24715
1182.218995,3.91038,-1.91497,26.24715
1182.311994,3.91038,-1.91579,26.24715
1182.415001,3.91038,-1.91579,26.24715
1182.517998,3.91038,-1.91497,26.24715
1182.608995,3.91038,-1.91579,26.24715
1182.717001,3.91038,-1.91579,26.24715
1182.812997,3.90973,-1.91661,26.24715
1182.912001,3.90973,-1.91906,26.24715
1183.008993,3.90973,-1.91987,26.25836
1183.116999,3.90973,-1.91987,26.25836
1183.209997,3.90973,-1.91987,26.25836
1183.318999,3.90973,-1.92069,26.25836
1183.411998,3.90973,-1.92069,26.25836
1183.516996,3.90973,-1.91987,26.25836
1183.609995,3.90973,-1.92069,26.25836
1183.714994,3.90909,-1.92069,26.25836
1183.816995,3.90909,-1.92314,26.24715
1183.907992,3.90909,-1.92722,26.24715
1184.011995,3.90909,-1.92804,26.25836
1184.118995,3.90909,-1.92804,26.25836
1184.213995,3.90909,-1.92804,26.25836
1184.308,3.90909,-1.92804,26.24715
1184.415,3.90845,-1.92886,26.24715
1184.518993,3.90845,-1.92804,26.25836
1184.608994,3.90845,-1.92886,26.25836
1184.712001,3.90845,-1.92804,26.25836
1184.814998,3.90587,-2.41474,26.25836
1184.907997,3.89815,-2.41474,26.25836
1185.015992,3.89494,-2.41801,26.24715
1185.118999,3.89365,-2.41964,26.24715
1185.210992,3.89301,-2.42128,26.24715
1185.317992,3.89301,-2.42128,26.25836
1185.416996,3.89301,-2.42128,26.25836
1185.516996,3.89301,-2.42128,26.25836
1185.614993,3.89236,-2.42209,26.25836
1185.713001,3.89236,-2.42209,26.25836
1185.808998,3.89236,-2.42209,26.25836
1185.917999,3.88142,-2.87205,26.25836
1186.011994,3.87821,-2.92023,26.24715
1186.12,3.87692,-2.93575,26.24715
1186.212999,3.87628,-2.94065,26.24715
1186.317001,3.87563,-2.94228,26.24715
1186.411992,3.87563,-2.9431,26.24715
1186.517,3.87563,-2.9431,26.24715
1186.608993,3.87499,-2.94391,26.24715
1186.714998,3.87499,-2.94391,26.24715
1186.810994,3.87821,-2.27592,26.24715
1186.914996,3.88915,-2.2555,26.24715
1187.009997,3.89365,-2.2457,26.24715
1187.114995,3.89429,-2.23999,26.24715
1187.209,3.89494,-2.23917,26.24715
1187.316,3.89494,-2.23917,26.25836
1187.407993,3.89494,-2.23917,26.25836
1187.513997,3.89494,-2.23917,26.25836
1187.619992,3.89494,-2.23917,26.24715
1187.713996,3.89494,-2.23917,26.24715
1187.809993,3.89494,-2.23835,26.24715
1187.917998,3.88979,-2.42373,26.25836
1188.015996,3.88786,-2.48334,26.25836
1188.113994,3.88721,-2.49722,26.25836
1188.213994,3.88721,-2.50049,26.25836
1188.314999,3.88721,-2.50212,26.25836
1188.412001,3.88721,-2.50212,26.25836
1188.510995,3.88657,-2.50294,26.25836
1188.615993,3.88657,-2.50294,26.25836
1188.719,3.88657,-2.50294,26.25836
1188.810993,3.88593,-2.52254,26.25836
1188.916997,3.88014,-2.71771,26.25836
1189.010992,3.87885,-2.75936,26.25836
1189.118998,3.87821,-2.77406,26.25836
1189.211997,3.87821,-2.77814,26.25836
1189.313998,3.87756,-2.77896,26.25836
1189.408998,3.87756,-2.77896,26.26957
1189.516994,3.87756,-2.77896,26.26957
1189.611994,3.87756,-2.77896,26.26957
1189.715997,3.87692,-2.77977,26.24715
1189.818994,3.88078,-2.05053,26.24715
1189.910997,3.89236,-2.06197,26.24715
1190.010997,3.89622,-2.06197,26.24715
1190.114999,3.89751,-2.06115,26.24715
1190.210995,3.89815,-2.06033,26.25836
1190.315994,3.89815,-2.06033,26.25836
1190.410994,3.89815,-2.06033,26.24715
1190.516999,3.89815,-2.05952,26.24715
1190.611999,3.89815,-2.06033,26.24715
1190.708991,3.89815,-2.06033,26.25836
1190.809001,3.89944,-2.02195,26.25836
1190.918998,3.90394,-1.86598,26.25836
1191.017992,3.90523,-1.83168,26.25836
1191.114994,3.90523,-1.82188,26.25836
1191.208998,3.90587,-1.81861,26.25836
1191.314993,3.90587,-1.8178,26.25836
1191.408997,3.90587,-1.8178,26.25836
1191.513996,3.90587,-1.8178,26.25836
1191.617998,3.90587,-1.81698,26.25836
1191.711993,3.90587,-1.8178,26.25836
1191.813994,3.9078,-1.75492,26.25836
1191.907999,3.91166,-1.62834,26.24715
1192.013993,3.91295,-1.58424,26.24715
1192.120993,3.91359,-1.57281,26.24715
1192.217995,3.91359,-1.56954,26.25836
1192.315993,3.91359,-1.56873,26.25836
1192.409998,3.91424,-1.56873,26.25836
1192.514,3.91424,-1.56873,26.25836
1192.607995,3.91424,-1.56873,26.25836
1192.710992,3.91424,-1.56873,26.25836
1192.814995,3.91552,-1.52545,26.25836
1192.917991,3.92003,-1.36457,26.25836
1193.008999,3.92131,-1.33109,26.25836
1193.116995,3.92196,-1.31966,26.25836
1193.214992,3.92196,-1.31639,26.25836
1193.309993,3.9226,-1.31557,26.25836
1193.408997,3.9226,-1.31557,26.25836
1193.52,3.9226,-1.31557,26.25836
1193.616992,3.9226,-1.31557,26.25836
1193.715,3.9226,-1.31557,26.25836
1193.811992,3.9226,-1.31312,26.25836
1193.918992,3.92324,-1.30496,26.25836
1194.012001,3.92324,-1.30333,26.24715
1194.115993,3.92324,-1.30251,26.24715
1194.209998,3.92389,-1.30251,26.25836
1194.314997,3.92389,-1.30251,26.25836
1194.409997,3.92389,-1.30251,26.25836
1194.515991,3.92389,-1.30251,26.25836
1194.607994,3.92389,-1.30169,26.25836
1194.709995,3.92389,-1.30251,26.24715
1194.809995,3.92389,-1.30006,26.24715
1194.912992,3.92453,-1.29353,26.24715
1195.018,3.92453,-1.29189,26.24715
1195.110999,3.92453,-1.29189,26.24715
1195.220001,3.92453,-1.29189,26.25836
1195.310998,3.92453,-1.29108,26.25836
1195.411993,3.92453,-1.29189,26.25836
1195.517997,3.92453,-1.29189,26.24715
1195.619998,3.92453,-1.29108,26.24715
1195.712997,3.92453,-1.29189,26.24715
1195.818992,3.92389,-1.33436,26.24715
1195.912996,3.92003,-1.46828,26.24715
1196.007997,3.91874,-1.50585,26.24715
1196.116998,3.9181,-1.5181,26.24715
1196.215992,3.9181,-1.52218,26.24715
1196.314,3.9181,-1.523,26.24715
1196.413999,3.9181,-1.523,26.24715
1196.509,3.9181,-1.523,26.24715
1196.617991,3.9181,-1.52381,26.24715
1196.709995,3.9181,-1.52381,26.24715
1196.816995,3.9181,-1.52136,26.24715
1196.909994,3.9181,-1.51728,26.24715
1197.015998,3.9181,-1.51565,26.24715
1197.108997,3.9181,-1.51565,26.24715
1197.210998,3.9181,-1.51483,26.24715
1197.313995,3.9181,-1.51565,26.25836
1197.408995,3.9181,-1.51565,26.25836
1197.508994,3.9181,-1.51565,26.25836
1197.615995,3.9181,-1.51565,26.24715
1197.710995,3.9181,-1.51565,26.24715
1197.815993,3.9181,-1.51401,26.25836
1197.916999,3.9181,-1.51156,26.25836
1198.011999,3.9181,-1.51075,26.25836
1198.108991,3.9181,-1.51075,26.24715
1198.214995,3.9181,-1.51075,26.24715
1198.316001,3.9181,-1.51075,26.24715
1198.412993,3.9181,-1.51075,26.24715
1198.511001,3.9181,-1.51075,26.24715
1198.618001,3.9181,-1.51075,26.24715
1198.713997,3.9181,-1.51075,26.24715
1198.813996,3.91938,-1.47318,26.24715
1198.911994,3.92324,-1.33762,26.24715
1199.010998,3.92517,-1.28454,26.24715
1199.12,3.92582,-1.26821,26.25836
1199.208995,3.92582,-1.26413,26.25836
1199.313994,3.92582,-1.26331,26.24715
1199.408994,3.92582,-1.26331,26.24715
1199.512997,3.92582,-1.26331,26.24715
1199.617,3.92582,-1.26249,26.25836
1199.712,3.92582,-1.26249,26.25836
1199.815993,3.92517,-1.30088,26.25836
1199.907996,3.92131,-1.44215,26.25836
1200.014,3.92003,-1.47645,26.25836
1200.109996,3.92003,-1.48706,26.23594
1200.216001,3.91938,-1.49033,26.23594
1200.309995,3.91938,-1.49196,26.23594
1200.418001,3.91938,-1.49196,26.24715
1200.511,3.91938,-1.49196,26.24715
1200.613997,3.91938,-1.49278,26.25836
1200.708997,3.91938,-1.49196,26.25836
1200.813,3.91938,-1.49115,26.25836
1200.913995,3.91938,-1.4887,26.24715
1201.010997,3.91938,-1.48788,26.24715
1201.117001,3.91938,-1.48788,26.24715
1201.212998,3.91938,-1.48788,26.24715
1201.310996,3.91938,-1.48706,26.24715
1201.409999,3.91938,-1.48706,26.24715
1201.515993,3.91938,-1.48706,26.24715
1201.610994,3.91938,-1.48706,26.24715
1201.717994,3.91938,-1.48706,26.24715
1201.814,3.91938,-1.48461,26.24715
1201.909001,3.92003,-1.48053,26.24715
1202.010992,3.92003,-1.47972,26.24715
1202.113999,3.92003,-1.47972,26.25836
1202.216996,3.92003,-1.4789,26.25836
1202.319992,3.92003,-1.4789,26.24715
1202.413997,3.92003,-1.47972,26.24715
1202.508998,3.92003,-1.47972,26.24715
1202.614992,3.92003,-1.4789,26.24715
1202.720996,3.92003,-1.4789,26.24715
1202.809992,3.91874,-1.52545,26.24715
1202.916992,3.91488,-1.65366,26.24715
1203.010001,3.91359,-1.69694,26.24715
1203.115995,3.91295,-1.71082,26.24715
1203.21,3.91231,-1.71327,26.24715
1203.312996,3.91231,-1.71408,26.24715
1203.415993,3.91231,-1.71408,26.24715
1203.507996,3.91231,-1.71408,26.24715
1203.614001,3.91231,-1.71408,26.25836
1203.709001,3.91231,-1.71408,26.25836
1203.817993,3.91295,-1.68142,26.25836
1203.916001,3.91681,-1.54096,26.25836
1204.009995,3.91874,-1.4936,26.25836
1204.119993,3.91938,-1.4789,26.25836
1204.216995,3.91938,-1.47563,26.25836
1204.314993,3.91938,-1.47482,26.25836
1204.417999,3.91938,-1.47482,26.25836
1204.511994,3.91938,-1.47482,26.25836
1204.617998,3.91938,-1.474,26.25836
1204.710997,3.91938,-1.47482,26.25836
1204.816991,3.91938,-1.47318,26.24715
1204.910996,3.91938,-1.46828,26.24715
1205.015995,3.91938,-1.46747,26.24715
1205.112001,3.92003,-1.46747,26.25836
1205.219001,3.92003,-1.46665,26.25836
1205.314001,3.92003,-1.46665,26.25836
1205.410993,3.92003,-1.46665,26.25836
1205.516998,3.92003,-1.46583,26.25836
1205.610992,3.92003,-1.46583,26.25836
1205.716997,3.92003,-1.46583,26.25836
1205.809996,3.92003,-1.46665,26.25836
1205.914994,3.92003,-1.46257,26.25836
1206.009994,3.92003,-1.46175,26.25836
1206.111996,3.92003,-1.46175,26.25836
1206.213001,3.92003,-1.46175,26.25836
1206.308997,3.92003,-1.46093,26.24715
1206.415001,3.92003,-1.46175,26.24715
1206.515001,3.92003,-1.46093,26.24715
1206.611993,3.92003,-1.46093,26.25836
1206.711992,3.92003,-1.46175,26.25836
1206.815995,3.92003,-1.46012,26.25836
1206.908994,3.92003,-1.45767,26.25836
1207.019997,3.92003,-1.45685,26.25836
1207.119996,3.92003,-1.45685,26.24715
1207.213991,3.92003,-1.45685,26.24715
1207.317994,3.92003,-1.45685,26.24715
1207.409997,3.92003,-1.45603,26.24715
1207.511998,3.92003,-1.45685,26.24715
1207.616001,3.92003,-1.45685,26.25836
1207.711001,3.92003,-1.45603,26.25836
1207.816995,3.92003,-1.4544,26.24715
1207.911,3.92003,-1.45032,26.24715
1208.018,3.92067,-1.44868,26.24715
1208.110999,3.92067,-1.44868,26.24715
1208.216993,3.92067,-1.44868,26.24715
1208.312999,3.92067,-1.44868,26.25836
1208.419999,3.92067,-1.44868,26.25836
1208.513994,3.92067,-1.44868,26.25836
1208.617997,3.92067,-1.44787,26.24715
1208.717996,3.92067,-1.44868,26.24715
1208.810995,3.91938,-1.48951,26.24715
1208.915994,3.91488,-1.63324,26.24715
1209.012,3.91424,-1.6659,26.24715
1209.109998,3.91359,-1.67815,26.25836
1209.218999,3.91295,-1.68224,26.25836
1209.312994,3.91295,-1.68305,26.25836
1209.413999,3.91295,-1.68305,26.25836
1209.513999,3.91295,-1.68305,26.25836
1209.613998,3.91295,-1.68305,26.24715
1209.711,3.91295,-1.68387,26.24715
1209.816995,3.91295,-1.68305,26.25836
1209.908998,3.91295,-1.68305,26.25836
1210.013,3.91295,-1.68305,26.25836
1210.117999,3.91295,-1.68387,26.25836
1210.213995,3.91231,-1.68387,26.25836
1210.308995,3.91231,-1.68387,26.25836
1210.413994,3.91231,-1.68387,26.25836
1210.507999,3.91231,-1.68387,26.25836
1210.612001,3.91231,-1.68387,26.25836
1210.719001,3.91231,-1.68469,26.25836
1210.812996,3.91231,-1.68387,26.25836
1210.914997,3.91231,-1.68387,26.25836
1211.019,3.91231,-1.68469,26.25836
